election_id,election_name,votetype_id,votetype_description,date,rs,election_type
3839,Ortschaftsratswahl Dießen - Dießen,0,NA,2024-06-09,82375003040,8
3840,Ortschaftsratswahl Grünmettstetten - Grünmettstetten,0,NA,2024-06-09,82375003040,8
3841,Ortschaftsratswahl Ihlingen - Ihlingen,0,NA,2024-06-09,82375003040,8
3842,Ortschaftsratswahl Isenburg - Isenburg,0,NA,2024-06-09,82375003040,8
3843,Ortschaftsratswahl Mühlen - Mühlen,0,NA,2024-06-09,82375003040,8
3844,Ortschaftsratswahl Mühringen - Mühringen,0,NA,2024-06-09,82375003040,8
3845,Ortschaftsratswahl Nordstetten - Nordstetten,0,NA,2024-06-09,82375003040,8
3724,Ortschaftsratswahl Talheim - Talheim,0,NA,2024-06-09,82375003040,8
3846,Ortschaftsratswahl Rexingen - Rexingen,0,NA,2024-06-09,82375003040,8
527,Bundestagswahl 2017 - Gemeinde Eutingen im Gäu,0,Erststimmen,2017-09-24,82375003027,2
527,Bundestagswahl 2017 - Gemeinde Eutingen im Gäu,1,Zweitstimmen,2017-09-24,82375003027,2
1423,Europawahl 2019 - Gemeinde Eutingen im Gäu,0,NA,2019-05-26,82375003027,1
1859,Kreistagswahl Landkreis Freudenstadt 2019 - Gemeinde Eutingen im Gäu,0,NA,2019-05-26,82375003027,5
4074,Gemeinderatswahl 2019 - Gemeinde Eutingen im Gäu,0,NA,2019-05-26,82375003027,6
549,Bundestagswahl 2021 - Gemeinde Eutingen im Gäu,0,Erststimmen,2021-09-26,82375003027,2
549,Bundestagswahl 2021 - Gemeinde Eutingen im Gäu,1,Zweitstimmen,2021-09-26,82375003027,2
931,Bürgermeisterwahl - Gemeinde Eutingen im Gäu,0,NA,2023-03-12,82375003027,7
1763,Europawahl 2024 - Gemeinde Eutingen im Gäu,0,NA,2024-06-09,82375003027,1
1858,Kreistagswahl Landkreis Freudenstadt 2024 - Gemeinde Eutingen im Gäu,0,NA,2024-06-09,82375003027,5
6229,Ortschaftsratswahl Weitingen 2024 - Weitingen,0,NA,2024-06-09,82375003027,8
6228,Ortschaftsratswahl Rohrdorf 2024 - Rohrdorf,0,NA,2024-06-09,82375003027,8
5765,Gemeinderatswahl Eutingen im Gäu 2024 - Gemeinde Eutingen im Gäu,0,NA,2024-06-09,82375003027,6
6227,Ortschaftsratswahl Göttelfingen 2024 - Göttelfingen,0,NA,2024-06-09,82375003027,8
527,Bundestagswahl 2017 - Gemeinde Empfingen,0,Erststimmen,2017-09-24,82375003024,2
527,Bundestagswahl 2017 - Gemeinde Empfingen,1,Zweitstimmen,2017-09-24,82375003024,2
1423,Europawahl 2019 - Gemeinde Empfingen,0,NA,2019-05-26,82375003024,1
1859,Kreistagswahl Landkreis Freudenstadt 2019 - Gemeinde Empfingen,0,NA,2019-05-26,82375003024,5
549,Bundestagswahl 2021 - Gemeinde Empfingen,0,Erststimmen,2021-09-26,82375003024,2
549,Bundestagswahl 2021 - Gemeinde Empfingen,1,Zweitstimmen,2021-09-26,82375003024,2
1763,Europawahl 2024 - Gemeinde Empfingen,0,NA,2024-06-09,82375003024,1
1858,Kreistagswahl Landkreis Freudenstadt 2024 - Gemeinde Empfingen,0,NA,2024-06-09,82375003024,5
2507,Gemeinderatswahl 2024 - Gemeinde Empfingen,0,NA,2024-06-09,82375003024,6
527,Bundestagswahl 2017 - Gemeinde Bad Rippoldsau-Schapbach,0,Erststimmen,2017-09-24,82375002075,2
527,Bundestagswahl 2017 - Gemeinde Bad Rippoldsau-Schapbach,1,Zweitstimmen,2017-09-24,82375002075,2
1423,Europawahl 2019 - Gemeinde Bad Rippoldsau-Schapbach,0,NA,2019-05-26,82375002075,1
1859,Kreistagswahl Landkreis Freudenstadt 2019 - Gemeinde Bad Rippoldsau-Schapbach,0,NA,2019-05-26,82375002075,5
549,Bundestagswahl 2021 - Gemeinde Bad Rippoldsau-Schapbach,0,Erststimmen,2021-09-26,82375002075,2
549,Bundestagswahl 2021 - Gemeinde Bad Rippoldsau-Schapbach,1,Zweitstimmen,2021-09-26,82375002075,2
1123,Bürgermeisterwahl - Gemeinde Bad Rippoldsau-Schapbach,0,NA,2023-03-12,82375002075,7
1763,Europawahl 2024 - Gemeinde Bad Rippoldsau-Schapbach,0,NA,2024-06-09,82375002075,1
1858,Kreistagswahl Landkreis Freudenstadt 2024 - Gemeinde Bad Rippoldsau-Schapbach,0,NA,2024-06-09,82375002075,5
5379,Gemeinderatswahl 09.06.2024 - Gemeinde Bad Rippoldsau-Schapbach,0,NA,2024-06-09,82375002075,6
527,Bundestagswahl 2017 - Gemeinde Seewald,0,Erststimmen,2017-09-24,82375002073,2
527,Bundestagswahl 2017 - Gemeinde Seewald,1,Zweitstimmen,2017-09-24,82375002073,2
1423,Europawahl 2019 - Gemeinde Seewald,0,NA,2019-05-26,82375002073,1
1859,Kreistagswahl Landkreis Freudenstadt 2019 - Gemeinde Seewald,0,NA,2019-05-26,82375002073,5
549,Bundestagswahl 2021 - Gemeinde Seewald,0,Erststimmen,2021-09-26,82375002073,2
549,Bundestagswahl 2021 - Gemeinde Seewald,1,Zweitstimmen,2021-09-26,82375002073,2
1763,Europawahl 2024 - Gemeinde Seewald,0,NA,2024-06-09,82375002073,1
1858,Kreistagswahl Landkreis Freudenstadt 2024 - Gemeinde Seewald,0,NA,2024-06-09,82375002073,5
527,Bundestagswahl 2017 - Große Kreisstadt Freudenstadt,0,Erststimmen,2017-09-24,82375002028,2
527,Bundestagswahl 2017 - Große Kreisstadt Freudenstadt,1,Zweitstimmen,2017-09-24,82375002028,2
1423,Europawahl 2019 - Große Kreisstadt Freudenstadt,0,NA,2019-05-26,82375002028,1
1859,Kreistagswahl Landkreis Freudenstadt 2019 - Große Kreisstadt Freudenstadt,0,NA,2019-05-26,82375002028,5
3101,Gemeinderatswahl - Große Kreisstadt Freudenstadt,0,NA,2019-05-26,82375002028,6
549,Bundestagswahl 2021 - Große Kreisstadt Freudenstadt,0,Erststimmen,2021-09-26,82375002028,2
549,Bundestagswahl 2021 - Große Kreisstadt Freudenstadt,1,Zweitstimmen,2021-09-26,82375002028,2
3182,Oberbürgermeisterwahl Große Kreisstadt Freudenstadt - Große Kreisstadt Freudenstadt,0,NA,2024-04-14,82375002028,7
1763,Europawahl 2024 - Große Kreisstadt Freudenstadt,0,NA,2024-06-09,82375002028,1
1858,Kreistagswahl Landkreis Freudenstadt 2024 - Große Kreisstadt Freudenstadt,0,NA,2024-06-09,82375002028,5
2767,Gemeinderatswahl 2024 - Große Kreisstadt Freudenstadt,0,NA,2024-06-09,82375002028,6
2768,Ortschaftsratswahl Wittlensweiler - Wittlensweiler,0,NA,2024-06-09,82375002028,8
2769,Ortschaftsratswahl Dietersweiler - Dietersweiler,0,NA,2024-06-09,82375002028,8
2770,Ortschaftsratswahl Grüntal - Grüntal,0,NA,2024-06-09,82375002028,8
2771,Ortschaftsratswahl Igelsberg - Igelsberg,0,NA,2024-06-09,82375002028,8
2772,Ortschaftsratswahl Kniebis - Kniebis,0,NA,2024-06-09,82375002028,8
2773,Ortschaftsratswahl Musbach - Musbach,0,NA,2024-06-09,82375002028,8
527,Bundestagswahl 2017 - Gemeinde Waldachtal,0,Erststimmen,2017-09-24,82375001074,2
527,Bundestagswahl 2017 - Gemeinde Waldachtal,1,Zweitstimmen,2017-09-24,82375001074,2
1423,Europawahl 2019 - Gemeinde Waldachtal,0,NA,2019-05-26,82375001074,1
1859,Kreistagswahl Landkreis Freudenstadt 2019 - Gemeinde Waldachtal,0,NA,2019-05-26,82375001074,5
549,Bundestagswahl 2021 - Gemeinde Waldachtal,0,Erststimmen,2021-09-26,82375001074,2
549,Bundestagswahl 2021 - Gemeinde Waldachtal,1,Zweitstimmen,2021-09-26,82375001074,2
860,Neuwahl - Gemeinde Waldachtal,0,NA,2022-10-09,82375001074,7
647,Bürgermeisterwahl - Gemeinde Waldachtal,0,NA,2022-10-09,82375001074,7
1763,Europawahl 2024 - Gemeinde Waldachtal,0,NA,2024-06-09,82375001074,1
1858,Kreistagswahl Landkreis Freudenstadt 2024 - Gemeinde Waldachtal,0,NA,2024-06-09,82375001074,5
5755,Gemeinderatswahl Waldachtal UTW - Gemeinde Waldachtal,0,NA,2024-06-09,82375001074,6
5757,Ortschaftsratswahl Lützenhardt - Lützenhardt,0,NA,2024-06-09,82375001074,8
5758,Ortschaftsratswahl Salzstetten - Salzstetten,0,NA,2024-06-09,82375001074,8
5759,Ortschaftsratswahl Tumlingen - Tumlingen,0,NA,2024-06-09,82375001074,8
5760,Ortschaftsratswahl Hörschweiler - Hörschweiler,0,NA,2024-06-09,82375001074,8
5761,Ortschaftsratswahl Cresbach UTW - Cresbach,0,NA,2024-06-09,82375001074,8
527,Bundestagswahl 2017 - Gemeinde Schopfloch,0,Erststimmen,2017-09-24,82375001061,2
527,Bundestagswahl 2017 - Gemeinde Schopfloch,1,Zweitstimmen,2017-09-24,82375001061,2
1423,Europawahl 2019 - Gemeinde Schopfloch,0,NA,2019-05-26,82375001061,1
1859,Kreistagswahl Landkreis Freudenstadt 2019 - Gemeinde Schopfloch,0,NA,2019-05-26,82375001061,5
549,Bundestagswahl 2021 - Gemeinde Schopfloch,0,Erststimmen,2021-09-26,82375001061,2
549,Bundestagswahl 2021 - Gemeinde Schopfloch,1,Zweitstimmen,2021-09-26,82375001061,2
233,Bürgermeisterwahl Schopfloch - Gemeinde Schopfloch,0,NA,2022-10-09,82375001061,7
1763,Europawahl 2024 - Gemeinde Schopfloch,0,NA,2024-06-09,82375001061,1
1858,Kreistagswahl Landkreis Freudenstadt 2024 - Gemeinde Schopfloch,0,NA,2024-06-09,82375001061,5
4057,Gemeinderatswahl Schopfloch UTW - Gemeinde Schopfloch,0,NA,2024-06-09,82375001061,6
4058,Ortschatsratswahl Oberiflingen - Oberiflingen,0,NA,2024-06-09,82375001061,7
4059,Ortschaftsratswahl Unteriflingen - Unteriflingen,0,NA,2024-06-09,82375001061,8
527,Bundestagswahl 2017 - Gemeinde Glatten,0,Erststimmen,2017-09-24,82375001030,2
527,Bundestagswahl 2017 - Gemeinde Glatten,1,Zweitstimmen,2017-09-24,82375001030,2
1423,Europawahl 2019 - Gemeinde Glatten,0,NA,2019-05-26,82375001030,1
1859,Kreistagswahl Landkreis Freudenstadt 2019 - Gemeinde Glatten,0,NA,2019-05-26,82375001030,5
549,Bundestagswahl 2021 - Gemeinde Glatten,0,Erststimmen,2021-09-26,82375001030,2
549,Bundestagswahl 2021 - Gemeinde Glatten,1,Zweitstimmen,2021-09-26,82375001030,2
1763,Europawahl 2024 - Gemeinde Glatten,0,NA,2024-06-09,82375001030,1
1858,Kreistagswahl Landkreis Freudenstadt 2024 - Gemeinde Glatten,0,NA,2024-06-09,82375001030,5
5783,Gemeinderatswahl 2024 - Glatten,0,NA,2024-06-09,82375001030,6
5789,Ortschaftsratswahl Böffingen - Böffingen,0,NA,2024-06-09,82375001030,8
5790,Ortschaftsratswahl Neuneck - Neuneck,0,NA,2024-06-09,82375001030,8
527,Bundestagswahl 2017 - Stadt Dornstetten,0,Erststimmen,2017-09-24,82375001019,2
527,Bundestagswahl 2017 - Stadt Dornstetten,1,Zweitstimmen,2017-09-24,82375001019,2
1423,Europawahl 2019 - Stadt Dornstetten,0,NA,2019-05-26,82375001019,1
1859,Kreistagswahl Landkreis Freudenstadt 2019 - Stadt Dornstetten,0,NA,2019-05-26,82375001019,5
5762,Gemeinderatswahl 2019 (UTW) - Stadt Dornstetten,0,NA,2019-05-26,82375001019,6
5763,Ortschaftsratswahl Aach 2019 - Ortschaft Aach,0,NA,2019-05-26,82375001019,8
5764,Ortschaftsratswahl Hallwangen 2019 - Ortschaft Hallwangen,0,NA,2019-05-26,82375001019,8
549,Bundestagswahl 2021 - Stadt Dornstetten,0,Erststimmen,2021-09-26,82375001019,2
549,Bundestagswahl 2021 - Stadt Dornstetten,1,Zweitstimmen,2021-09-26,82375001019,2
1763,Europawahl 2024 - Stadt Dornstetten,0,NA,2024-06-09,82375001019,1
1858,Kreistagswahl Landkreis Freudenstadt 2024 - Stadt Dornstetten,0,NA,2024-06-09,82375001019,5
6365,Gemeinderatswahl 2024 (UeTOW) - Stadt Dornstetten,0,NA,2024-06-09,82375001019,6
6366,Ortschaftsratswahl Aach 2024 - Aach,0,NA,2024-06-09,82375001019,8
6367,Ortschaftsratswahl Hallwangen 2024 - Hallwangen,0,NA,2024-06-09,82375001019,8
527,Bundestagswahl 2017 - Gemeinde Loßburg,0,Erststimmen,2017-09-24,82370045045,2
527,Bundestagswahl 2017 - Gemeinde Loßburg,1,Zweitstimmen,2017-09-24,82370045045,2
1423,Europawahl 2019 - Gemeinde Loßburg,0,NA,2019-05-26,82370045045,1
1859,Kreistagswahl Landkreis Freudenstadt 2019 - Gemeinde Loßburg,0,NA,2019-05-26,82370045045,5
4216,Gemeinderatswahl - Gemeinde Loßburg,0,NA,2019-05-26,82370045045,6
4217,Ortschaftsrat Lombach - Lombach,0,NA,2019-05-26,82370045045,8
549,Bundestagswahl 2021 - Gemeinde Loßburg,0,Erststimmen,2021-09-26,82370045045,2
549,Bundestagswahl 2021 - Gemeinde Loßburg,1,Zweitstimmen,2021-09-26,82370045045,2
1763,Europawahl 2024 - Gemeinde Loßburg,0,NA,2024-06-09,82370045045,1
1858,Kreistagswahl Landkreis Freudenstadt 2024 - Gemeinde Loßburg,0,NA,2024-06-09,82370045045,5
4165,Ortschaftsratswahl Lombach - Lombach,0,NA,2024-06-09,82370045045,8
4166,Ortschaftsratswahl Schömberg - Schömberg,0,NA,2024-06-09,82370045045,8
4170,Ortschaftsratswahl Betzweiler-Wälde - Betzweiler-Wälde,0,NA,2024-06-09,82370045045,8
4168,Ortschaftsratswahl 24-Höfe - 24-Höfe,0,NA,2024-06-09,82370045045,8
4167,Ortschaftsratswahl Sterneck - Sterneck,0,NA,2024-06-09,82370045045,8
4169,Ortschaftsratswahl Wittendorf - Wittendorf,0,NA,2024-06-09,82370045045,8
4164,Gemeinderatswahl - Gemeinde Loßburg,0,NA,2024-06-09,82370045045,6
527,Bundestagswahl 2017 - Gemeinde Baiersbronn,0,Erststimmen,2017-09-24,82370004004,2
527,Bundestagswahl 2017 - Gemeinde Baiersbronn,1,Zweitstimmen,2017-09-24,82370004004,2
1423,Europawahl 2019 - Gemeinde Baiersbronn,0,NA,2019-05-26,82370004004,1
1859,Kreistagswahl Landkreis Freudenstadt 2019 - Gemeinde Baiersbronn,0,NA,2019-05-26,82370004004,5
549,Bundestagswahl 2021 - Gemeinde Baiersbronn,0,Erststimmen,2021-09-26,82370004004,2
549,Bundestagswahl 2021 - Gemeinde Baiersbronn,1,Zweitstimmen,2021-09-26,82370004004,2
1763,Europawahl 2024 - Gemeinde Baiersbronn,0,NA,2024-06-09,82370004004,1
1858,Kreistagswahl Landkreis Freudenstadt 2024 - Gemeinde Baiersbronn,0,NA,2024-06-09,82370004004,5
6671,Ortschaftsratswahl Huzenbach 2024 - Huzenbach,0,NA,2024-06-09,82370004004,8
6670,Ortschaftsratswahl Röt 2024 - Röt,0,NA,2024-06-09,82370004004,8
6672,Ortschaftsratswahl Schwarzenberg 2024 - Schwarzenberg,0,NA,2024-06-09,82370004004,8
6668,Gemeinderatswahl Baiersbronn 2024 - Gemeinde Baiersbronn,0,NA,2024-06-09,82370004004,6
6669,Ortschaftsratswahl Klosterreichenbach 2024 - Klosterreichenbach,0,NA,2024-06-09,82370004004,8
527,Bundestagswahl 2017 - Stadt Alpirsbach,0,Erststimmen,2017-09-24,82370002002,2
527,Bundestagswahl 2017 - Stadt Alpirsbach,1,Zweitstimmen,2017-09-24,82370002002,2
1423,Europawahl 2019 - Stadt Alpirsbach,0,NA,2019-05-26,82370002002,1
1859,Kreistagswahl Landkreis Freudenstadt 2019 - Stadt Alpirsbach,0,NA,2019-05-26,82370002002,5
549,Bundestagswahl 2021 - Stadt Alpirsbach,0,Erststimmen,2021-09-26,82370002002,2
549,Bundestagswahl 2021 - Stadt Alpirsbach,1,Zweitstimmen,2021-09-26,82370002002,2
688,Bürgerentscheid - Stadt Alpirsbach,0,NA,2021-09-26,82370002002,9
1815,Bürgermeisterwahl - Stadt Alpirsbach,0,NA,2024-04-14,82370002002,7
6972,Stichwahl - Stadt Alpirsbach,0,NA,2024-04-14,82370002002,7
1763,Europawahl 2024 - Stadt Alpirsbach,0,NA,2024-06-09,82370002002,1
1858,Kreistagswahl Landkreis Freudenstadt 2024 - Stadt Alpirsbach,0,NA,2024-06-09,82370002002,5
2119,Gemeinderatswahl 2024 - Stadt Alpirsbach,0,NA,2024-06-09,82370002002,6
3736,Ortschaftsratswahl Reutin - Reutin,0,NA,2024-06-09,82370002002,8
3733,Ortschaftsratswahl Ehlenbogen - Ehlenbogen,0,NA,2024-06-09,82370002002,8
3735,Ortschaftsratswahl Reinerzau - Reinerzau,0,NA,2024-06-09,82370002002,8
3734,Ortschaftsratswahl Peterzell - Peterzell,0,NA,2024-06-09,82370002002,8
3737,Ortschaftsratswahl Römlinsdorf - Römlinsdorf,0,NA,2024-06-09,82370002002,8
527,Bundestagswahl 2017 - Gemeinde Tiefenbronn,0,Erststimmen,2017-09-24,82365007062,2
527,Bundestagswahl 2017 - Gemeinde Tiefenbronn,1,Zweitstimmen,2017-09-24,82365007062,2
1423,Europawahl 2019 - Gemeinde Tiefenbronn,0,NA,2019-05-26,82365007062,1
2014,Kreistagswahl 2019 - Gemeinde Tiefenbronn,0,NA,2019-05-26,82365007062,5
2950,Gemeinderatswahl 2019 - Gemeinde Tiefenbronn,0,NA,2019-05-26,82365007062,6
549,Bundestagswahl 2021 - Gemeinde Tiefenbronn,0,Erststimmen,2021-09-26,82365007062,2
549,Bundestagswahl 2021 - Gemeinde Tiefenbronn,1,Zweitstimmen,2021-09-26,82365007062,2
1763,Europawahl 2024 - Gemeinde Tiefenbronn,0,NA,2024-06-09,82365007062,1
4471,Kreistagswahl 2024 im Enzkreis - Gemeinde Tiefenbronn,0,NA,2024-06-09,82365007062,5
2378,Gemeinderatswahl - Gemeinde Tiefenbronn,0,NA,2024-06-09,82365007062,6
527,Bundestagswahl 2017 - Gemeinde Neuhausen,0,Erststimmen,2017-09-24,82365007044,2
527,Bundestagswahl 2017 - Gemeinde Neuhausen,1,Zweitstimmen,2017-09-24,82365007044,2
1423,Europawahl 2019 - Gemeinde Neuhausen,0,NA,2019-05-26,82365007044,1
2014,Kreistagswahl 2019 - Gemeinde Neuhausen,0,NA,2019-05-26,82365007044,5
5385,Gemeinderatswahl 2019 - Gemeinde Neuhausen,0,NA,2019-05-26,82365007044,6
6095,Test - Gemeinde Neuhausen,0,NA,2019-05-26,82365007044,6
549,Bundestagswahl 2021 - Gemeinde Neuhausen,0,Erststimmen,2021-09-26,82365007044,2
549,Bundestagswahl 2021 - Gemeinde Neuhausen,1,Zweitstimmen,2021-09-26,82365007044,2
608,Bürgermeisterwahl 2021 - Gemeinde Neuhausen,0,NA,2021-10-17,82365007044,7
1763,Europawahl 2024 - Gemeinde Neuhausen,0,NA,2024-06-09,82365007044,1
4471,Kreistagswahl 2024 im Enzkreis - Gemeinde Neuhausen,0,NA,2024-06-09,82365007044,5
6467,Gemeinderatswahl 2024 - Gemeinde Neuhausen,0,NA,2024-06-09,82365007044,6
527,Bundestagswahl 2017 - Gemeinde Ölbronn-Dürrn,0,Erststimmen,2017-09-24,82365006075,2
527,Bundestagswahl 2017 - Gemeinde Ölbronn-Dürrn,1,Zweitstimmen,2017-09-24,82365006075,2
1423,Europawahl 2019 - Gemeinde Ölbronn-Dürrn,0,NA,2019-05-26,82365006075,1
2014,Kreistagswahl 2019 - Gemeinde Ölbronn-Dürrn,0,NA,2019-05-26,82365006075,5
6502,Gemeinderatswahl 2019 - Gemeinde Ölbronn-Dürrn,0,NA,2019-05-26,82365006075,6
549,Bundestagswahl 2021 - Gemeinde Ölbronn-Dürrn,0,Erststimmen,2021-09-26,82365006075,2
549,Bundestagswahl 2021 - Gemeinde Ölbronn-Dürrn,1,Zweitstimmen,2021-09-26,82365006075,2
621,Bürgermeisterwahl - Gemeinde Ölbronn-Dürrn,0,NA,2022-10-09,82365006075,7
1763,Europawahl 2024 - Gemeinde Ölbronn-Dürrn,0,NA,2024-06-09,82365006075,1
4471,Kreistagswahl 2024 im Enzkreis - Gemeinde Ölbronn-Dürrn,0,NA,2024-06-09,82365006075,5
5480,Gemeinderatswahl 2024 - Gemeinde Ölbronn-Dürrn,0,NA,2024-06-09,82365006075,6
527,Bundestagswahl 2017 - Gemeinde Neulingen,0,Erststimmen,2017-09-24,82365006073,2
527,Bundestagswahl 2017 - Gemeinde Neulingen,1,Zweitstimmen,2017-09-24,82365006073,2
1423,Europawahl 2019 - Gemeinde Neulingen,0,NA,2019-05-26,82365006073,1
2014,Kreistagswahl 2019 - Gemeinde Neulingen,0,NA,2019-05-26,82365006073,5
2703,Gemeinderatswahl 2019 - Gemeinde Neulingen,0,NA,2019-05-26,82365006073,6
549,Bundestagswahl 2021 - Gemeinde Neulingen,0,Erststimmen,2021-09-26,82365006073,2
549,Bundestagswahl 2021 - Gemeinde Neulingen,1,Zweitstimmen,2021-09-26,82365006073,2
227,Bürgermeisterwahl 2022 - Gemeinde Neulingen,0,NA,2022-05-08,82365006073,7
1763,Europawahl 2024 - Neulingen,0,NA,2024-06-09,82365006073,1
4471,Kreistagswahl 2024 im Enzkreis - Neulingen,0,NA,2024-06-09,82365006073,5
3298,Gemeinderatswahl - Neulingen,0,NA,2024-06-09,82365006073,6
527,Bundestagswahl 2017 - Gemeinde Kieselbronn,0,Erststimmen,2017-09-24,82365006031,2
527,Bundestagswahl 2017 - Gemeinde Kieselbronn,1,Zweitstimmen,2017-09-24,82365006031,2
1423,Europawahl 2019 - Gemeinde Kieselbronn,0,NA,2019-05-26,82365006031,1
2014,Kreistagswahl 2019 - Gemeinde Kieselbronn,0,NA,2019-05-26,82365006031,5
6144,Gemeinderatswahl 2019 - Gemeinde Kieselbronn,0,NA,2019-05-26,82365006031,6
549,Bundestagswahl 2021 - Gemeinde Kieselbronn,0,Erststimmen,2021-09-26,82365006031,2
549,Bundestagswahl 2021 - Gemeinde Kieselbronn,1,Zweitstimmen,2021-09-26,82365006031,2
1763,Europawahl 2024 - Gemeinde Kieselbronn,0,NA,2024-06-09,82365006031,1
4471,Kreistagswahl 2024 im Enzkreis - Gemeinde Kieselbronn,0,NA,2024-06-09,82365006031,5
5893,Gemeinderatswahl 2024 in Kieselbronn - Gemeinde Kieselbronn,0,NA,2024-06-09,82365006031,6
527,Bundestagswahl 2017 - Stadt Neuenbürg,0,Erststimmen,2017-09-24,82365005043,2
527,Bundestagswahl 2017 - Stadt Neuenbürg,1,Zweitstimmen,2017-09-24,82365005043,2
1423,Europawahl 2019 - Stadt Neuenbürg,0,NA,2019-05-26,82365005043,1
2014,Kreistagswahl 2019 - Stadt Neuenbürg,0,NA,2019-05-26,82365005043,5
2335,Gemeinderatswahl 2019 - Stadt Neuenbürg,0,NA,2019-05-26,82365005043,6
2336,Ortschaftsratswahl Dennach - Stadt Neuenbürg,0,NA,2019-05-26,82365005043,8
2337,Ortschaftsratswahl Waldrennach - Stadt Neuenbürg,0,NA,2019-05-26,82365005043,8
549,Bundestagswahl 2021 - Stadt Neuenbürg,0,Erststimmen,2021-09-26,82365005043,2
549,Bundestagswahl 2021 - Stadt Neuenbürg,1,Zweitstimmen,2021-09-26,82365005043,2
644,Bürgermeisterwahl Neuwahl - Stadt Neuenbürg,0,NA,2022-07-31,82365005043,7
231,Bürgermeisterwahl - Stadt Neuenbürg,0,NA,2022-07-31,82365005043,7
1763,Europawahl 2024 - Stadt Neuenbürg,0,NA,2024-06-09,82365005043,1
2368,Gemeinderatswahl 2024 - Stadt Neuenbürg,0,NA,2024-06-09,82365005043,6
4471,Kreistagswahl 2024 im Enzkreis - Stadt Neuenbürg,0,NA,2024-06-09,82365005043,5
2369,Ortschaftsratswahl Dennach 2024 - Stadt Neuenbürg,0,NA,2024-06-09,82365005043,8
2370,Ortschaftsratswahl Waldrennach 2024 - Stadt Neuenbürg,0,NA,2024-06-09,82365005043,8
527,Bundestagswahl 2017 - Gemeinde Engelsbrand,0,Erststimmen,2017-09-24,82365005013,2
527,Bundestagswahl 2017 - Gemeinde Engelsbrand,1,Zweitstimmen,2017-09-24,82365005013,2
1423,Europawahl 2019 - Gemeinde Engelsbrand,0,NA,2019-05-26,82365005013,1
2014,Kreistagswahl 2019 - Gemeinde Engelsbrand,0,NA,2019-05-26,82365005013,5
549,Bundestagswahl 2021 - Gemeinde Engelsbrand,0,Erststimmen,2021-09-26,82365005013,2
549,Bundestagswahl 2021 - Gemeinde Engelsbrand,1,Zweitstimmen,2021-09-26,82365005013,2
1763,Europawahl 2024 - Gemeinde Engelsbrand,0,NA,2024-06-09,82365005013,1
4471,Kreistagswahl 2024 im Enzkreis - Gemeinde Engelsbrand,0,NA,2024-06-09,82365005013,5
2679,Gemeinderatswahl 2024 - Gemeinde Engelsbrand,0,NA,2024-06-09,82365005013,6
527,Bundestagswahl 2017 - Gemeinde Ötisheim,0,Erststimmen,2017-09-24,82365004050,2
527,Bundestagswahl 2017 - Gemeinde Ötisheim,1,Zweitstimmen,2017-09-24,82365004050,2
1423,Europawahl 2019 - Gemeinde Ötisheim,0,NA,2019-05-26,82365004050,1
2014,Kreistagswahl 2019 - Gemeinde Ötisheim,0,NA,2019-05-26,82365004050,5
5782,Gemeinderatswahl 2019 - Gemeinde Ötisheim,0,NA,2019-05-26,82365004050,6
549,Bundestagswahl 2021 - Gemeinde Ötisheim,0,Erststimmen,2021-09-26,82365004050,2
549,Bundestagswahl 2021 - Gemeinde Ötisheim,1,Zweitstimmen,2021-09-26,82365004050,2
1763,Europawahl 2024 - Gemeinde Ötisheim,0,NA,2024-06-09,82365004050,1
4471,Kreistagswahl 2024 im Enzkreis - Gemeinde Ötisheim,0,NA,2024-06-09,82365004050,5
2932,Gemeinderatswahl Ötisheim 2024 - Gemeinde Ötisheim,0,NA,2024-06-09,82365004050,6
527,Bundestagswahl 2017 - Stadt Mühlacker,0,Erststimmen,2017-09-24,82365004040,2
527,Bundestagswahl 2017 - Stadt Mühlacker,1,Zweitstimmen,2017-09-24,82365004040,2
1423,Europawahl 2019 - Stadt Mühlacker,0,NA,2019-05-26,82365004040,1
2014,Kreistagswahl 2019 - Stadt Mühlacker,0,NA,2019-05-26,82365004040,5
2983,Gemeinderatswahl - Stadt Mühlacker,0,NA,2019-05-26,82365004040,6
549,Bundestagswahl 2021 - Stadt Mühlacker,0,Erststimmen,2021-09-26,82365004040,2
549,Bundestagswahl 2021 - Stadt Mühlacker,1,Zweitstimmen,2021-09-26,82365004040,2
1763,Europawahl 2024 - Stadt Mühlacker,0,NA,2024-06-09,82365004040,1
4471,Kreistagswahl 2024 im Enzkreis - Stadt Mühlacker,0,NA,2024-06-09,82365004040,5
3044,Gemeinderatswahl - Stadt Mühlacker,0,NA,2024-06-09,82365004040,6
527,Bundestagswahl 2017 - Gemeinde Sternenfels,0,Erststimmen,2017-09-24,82365003061,2
527,Bundestagswahl 2017 - Gemeinde Sternenfels,1,Zweitstimmen,2017-09-24,82365003061,2
1423,Europawahl 2019 - Gemeinde Sternenfels,0,NA,2019-05-26,82365003061,1
2014,Kreistagswahl 2019 - Gemeinde Sternenfels,0,NA,2019-05-26,82365003061,5
549,Bundestagswahl 2021 - Gemeinde Sternenfels,0,Erststimmen,2021-09-26,82365003061,2
549,Bundestagswahl 2021 - Gemeinde Sternenfels,1,Zweitstimmen,2021-09-26,82365003061,2
1763,Europawahl 2024 - Gemeinde Sternenfels,0,NA,2024-06-09,82365003061,1
